cip_year,project_type,source_page,department,project_name,project_id,address_location,start_year,end_year,project_description,project_justification,previous_appropriations,project_total,year_2021,year_2022,year_2023,year_2024,year_2025,year_2026,validation_label,notes
2020,CAPITAL PROJECTS,70,FIRE,Vehicles: Fire Department,FIRE.29.1,,2021,2026,Purchase specialty vehicles used as equipment by the Department.,Purchase specialty vehicles used as equipment by the Department.,,43369.0,5369.0,6000.0,6000.0,6000.0,10000.0,10000.0,,
2020,CAPITAL PROJECTS,70,FIRE,Vehicles: Streets Department,FIRE.29.2,,2021,2026,Purchase specialty vehicles used as equipment for the Department.,Purchase specialty vehicles used as equipment for the Department.,,25500.0,1000.0,3500.0,3500.0,3500.0,7000.0,7000.0,,
2020,CAPITAL PROJECTS,70,FIRE,Vehicles: Various Departments,FIRE.29.3,,2021,2026,Purchase specialty vehicles used as equipment for various departments.,Purchase specialty vehicles used as equipment for various departments.,,4250.0,250.0,500.0,1000.0,500.0,1000.0,1000.0,,
2020,CAPITAL PROJECTS,70,FIRE,Vehicle Purchases-FY20,FIRE.29A,,2021,2021,See description under line item 29.,See description under line item 29.,,28000.0,28000.0,,,,,,,
2020,CAPITAL PROJECTS,71,FIRE,Vehicle Purchases-FY18,FIRE.29C,,2021,2021,See description under line item 29.,See description under line item 29.,,2384.0,2384.0,,,,,,,
2020,LIBRARY FACILITIES - CAPITAL,74,FREE LIBRARY,Rebuilding Community Infrastructure,LIB.30.1,,2022,2023,Make improvements to Library facilities through the Rebuilding Community Infrastructure Initiative.,Make improvements to Library facilities through the Rebuilding Community Infrastructure Initiative.,,2000.0,,1000.0,1000.0,,,,,
2020,LIBRARY FACILITIES - CAPITAL,74,FREE LIBRARY,Library Branch and Central Improvements,LIB.30.2,,2022,2026,Make improvements to the Central and Branch Libraries.,Make improvements to the Central and Branch Libraries.,,7000.0,,1000.0,1000.0,1000.0,2000.0,2000.0,,
2020,LIBRARY FACILITIES - CAPITAL,74,FREE LIBRARY,Free Library Improvements-FY20,LIB.31A,,2021,2021,See description under line item 31.,See description under line item 31.,,3000.0,3000.0,,,,,,,
2020,LIBRARY FACILITIES - CAPITAL,74,FREE LIBRARY,Free Library Improvements-FY19,LIB.31B,,2021,2021,See description under line item 31.,See description under line item 31.,,1000.0,1000.0,,,,,,,
2020,LIBRARY FACILITIES - CAPITAL,75,FREE LIBRARY,Free Library Improvements-FY15,LIB.31D,,2021,2021,See description under line item 31.,See description under line item 31.,,9.0,9.0,,,,,,,
2020,LIBRARY FACILITIES - CAPITAL,75,FREE LIBRARY,Free Library Improvements-FY10,LIB.31F,,2021,2021,See description under line item 31.,See description under line item 31.,,1.0,1.0,,,,,,,
2020,LIBRARY FACILITIES - CAPITAL,75,FREE LIBRARY,Free Library Improvements-FY09,LIB.31G,,2021,2021,See description under line item 31.,See description under line item 31.,,4.0,4.0,,,,,,,
2020,HEALTH FACILITIES,78,HEALTH,Electronic Health Records,HLTH.32.1,,2021,2024,Implement and improve Electronic Health Records (EHR) system.,Implement and improve Electronic Health Records (EHR) system.,,2000.0,500.0,500.0,500.0,500.0,,,,
2020,HEALTH FACILITIES,78,HEALTH,Equipment and Renovations - Various Sites,HLTH.32.2,,2021,2024,Replace and update equipment and perform renovations various sites.,Replace and update equipment and perform renovations various sites.,,45000.0,15000.0,10000.0,10000.0,10000.0,,,,
2020,HEALTH FACILITIES,78,HEALTH,Health Department Equipment and Improvements-FY20,HLTH.32A,,2021,2021,See description under line item 32.,See description under line item 32.,,21000.0,21000.0,,,,,,,
2020,HEALTH FACILITIES,79,HEALTH,HVAC and Infrastructure Improvements,HLTH.33.1,,2021,2026,"Replace/upgrade HVAC, infrastructure, and safety systems various health centers.","Replace/upgrade HVAC, infrastructure, and safety systems various health centers.",,2700.0,300.0,500.0,500.0,400.0,500.0,500.0,,
2020,HEALTH FACILITIES,79,HEALTH,Interior and Exterior Renovations,HLTH.33.2,,2021,2026,Replace and update equipment and perform renovations various sites.,Replace and update equipment and perform renovations various sites.,,2700.0,300.0,500.0,500.0,400.0,500.0,500.0,,
2020,HEALTH FACILITIES,79,HEALTH,Health Facility Renovations-FY20,HLTH.33A,,2021,2021,See description under line item 33.,See description under line item 33.,,900.0,900.0,,,,,,,
2020,HEALTH FACILITIES,79,HEALTH,Health Facility Renovations-FY18,HLTH.33B,,2021,2021,See description under line item 33.,See description under line item 33.,,600.0,600.0,,,,,,,
2020,HEALTH FACILITIES,79,HEALTH,Health Facility Renovations-FY17,HLTH.33C,,2021,2021,See description under line item 33.,See description under line item 33.,,30.0,30.0,,,,,,,
2020,PHILADELPHIA NURSING HOME,80,HEALTH,Equipment and Renovations - Philadelphia Nursing,HLTH.34.1,,2021,2025,Perform ongoing repairs and procure equipment at the Philadelphia Nursing Home.,Perform ongoing repairs and procure equipment at the Philadelphia Nursing Home.,,5000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Bike Share Infrastructure,HLTH.35.1,,2021,2026,Improve Infrastructure for Bike Sharing Program.,Improve Infrastructure for Bike Sharing Program.,,1550.0,400.0,550.0,150.0,150.0,150.0,150.0,,
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Rebuilding Community Infrastructure,HLTH.35.2,,2021,2022,Leverage existing resources as part of the Rebuilding Community Infrastructure Initiative.,Leverage existing resources as part of the Rebuilding Community Infrastructure Initiative.,,26800.0,13400.0,13400.0,,,,,,
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Bethel Burial Ground,HLTH.35.3,,2021,2022,Design and construction of a memorial at 400 Catharine,Design and construction of a memorial at 400 Catharine,,1000.0,500.0,500.0,,,,,,
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Planning Study - Air Monitoring Network,HLTH.35.4,,2022,2026,Air monitoring network planning study,Air monitoring network planning study,,500.0,,100.0,100.0,100.0,100.0,100.0,,
2020,CAPITAL PROJECTS - VARIOUS,84,HEALTH,Citywide Facilities-FY19,HLTH.35B,,2021,2021,See description under line item 35.,See description under line item 35.,,13300.0,13300.0,,,,,,,
2020,CAPITAL PROJECTS - VARIOUS,84,HEALTH,Citywide Facilities-FY18,HLTH.35C,,2021,2021,See description under line item 35.,See description under line item 35.,,14129.0,14129.0,,,,,,,
2020,CAPITAL PROJECTS - VARIOUS,85,HEALTH,Citywide Facilities-FY15,HLTH.35E,,2021,2021,See description under line item 35.,See description under line item 35.,,7500.0,7500.0,,,,,,,
2020,CAPITAL PROJECTS - VARIOUS,85,HEALTH,Citywide Facilities-FY13,HLTH.35G,,2021,2021,See description under line item 35.,See description under line item 35.,,117.0,117.0,,,,,,,
2020,CAPITAL PROJECTS - VARIOUS,86,HEALTH,Office of Sustainability-FY16,HLTH.36A,,2021,2021,See description under line item 36.,See description under line item 36.,,99.0,99.0,,,,,,,
2020,CAPITAL PROJECTS - VARIOUS,86,HEALTH,Office of Sustainability-FY14,HLTH.36C,,2021,2021,See description under line item 36.,See description under line item 36.,,29.0,29.0,,,,,,,
2020,FAMILY CARE FACILITIES - CAPITAL,90,OFFICE OF HOMELESS SERVICES,Interior and Exterior Improvements,HS.37.1,,2021,2026,Perform various improvement projects associated with homeless shelters.,Perform various improvement projects associated with homeless shelters.,,6000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
2020,FAMILY CARE FACILITIES - CAPITAL,90,OFFICE OF HOMELESS SERVICES,OSH Facility Renovations-FY20,HS.37A,,2021,2021,See description under line item 37.,See description under line item 37.,,1406.0,1406.0,,,,,,,
2020,FAMILY CARE FACILITIES - CAPITAL,90,OFFICE OF HOMELESS SERVICES,OSH Facility Renovations-FY18,HS.37C,,2021,2021,See description under line item 37.,See description under line item 37.,,632.0,632.0,,,,,,,
2020,FAMILY CARE FACILITIES - CAPITAL,91,OFFICE OF HOMELESS SERVICES,OSH Facility Renovations-FY16,HS.37E,,2021,2021,See description under line item 37.,See description under line item 37.,,615.0,615.0,,,,,,,
2020,OFFICE OF SUSTAINABILITY,93,OFFICE OF HOMELESS SERVICES,Greenworks Sustainability Fund,HS.38.1,,2021,2026,"Improve energy efficiency, sustainability, and climate resiliency at various locations to help accelerate high performance projects that reduce the environmental impact of City government.","Improve energy efficiency, sustainability, and climate resiliency at various locations to help accelerate high performance projects that reduce the environmental impact of City government.",,1450.0,200.0,250.0,250.0,250.0,250.0,250.0,,
2020,OFFICE OF SUSTAINABILITY,93,OFFICE OF HOMELESS SERVICES,Building Automation Systems (BAS) Upgrades and,HS.38.2,,2022,2026,Many of these systems are obsolete and need to be upgraded order to increase reliability and security in many buildings.,Many of these systems are obsolete and need to be upgraded order to increase reliability and security in many buildings.,,500.0,,100.0,100.0,100.0,100.0,100.0,,
2020,OFFICE OF SUSTAINABILITY,93,OFFICE OF HOMELESS SERVICES,LED Lighting in City Facilities,HS.38.3,,2022,2026,"LED lighting improves occupant comfort, reduces energy and lowers operating costs.","LED lighting improves occupant comfort, reduces energy and lowers operating costs.",,500.0,,100.0,100.0,100.0,100.0,100.0,,
2020,OFFICE OF SUSTAINABILITY,93,OFFICE OF HOMELESS SERVICES,Energy and Sustainability Improvements-FY20,HS.38A,,2021,2021,See description under line item 38.,See description under line item 38.,,750.0,750.0,,,,,,,
2020,OFFICE OF SUSTAINABILITY,94,OFFICE OF HOMELESS SERVICES,Sustainability and Energy Improvements-FY17,HS.38C,,2021,2021,See description under line item 38.,See description under line item 38.,,637.0,637.0,,,,,,,
2020,CAPITAL PROJECTS,96,OFFICE OF HOMELESS SERVICES,Network Infrastructure Stabilization & Enhancement,HS.39.1,,2021,2026,"Stabilize, secure and enhance the network infrastructure provides the computing foundation for the City’s business operations.","Stabilize, secure and enhance the network infrastructure provides the computing foundation for the City’s business operations.",,27380.0,2570.0,5700.0,3815.0,4165.0,4165.0,6965.0,,
2020,CAPITAL PROJECTS,96,OFFICE OF HOMELESS SERVICES,Citywide and Departmental Applications,HS.39.2,,2021,2026,Replace and modernize legacy applications and create applications that improve business processes to increase operational efficiency and reduce costs/risks of older applications.,Replace and modernize legacy applications and create applications that improve business processes to increase operational efficiency and reduce costs/risks of older applications.,,117259.0,10967.0,28000.0,24000.0,18580.0,18054.0,17658.0,,
2020,CAPITAL PROJECTS,96,OFFICE OF HOMELESS SERVICES,Citywide Technology Improvements & Enhancements-FY20,HS.39A,,2021,2021,See description under line item 39.,See description under line item 39.,,37545.0,37545.0,,,,,,,
2020,CAPITAL PROJECTS,96,OFFICE OF HOMELESS SERVICES,Citywide Technology Improvements & Enhancements-FY19,HS.39B,,2021,2021,See description under line item 39.,See description under line item 39.,,23324.0,23324.0,,,,,,,
2020,CAPITAL PROJECTS,97,OFFICE OF HOMELESS SERVICES,Citywide Technology Improvements & Enhancements-FY17,HS.39D,,2021,2021,See description under line item 39.,See description under line item 39.,,4990.0,4990.0,,,,,,,
2020,,99,PARKS AND RECREATION,Life Safety Improvements,PPR.40.1,,2021,2024,Make life safety improvements including fire alarm systems security surveillance systems at various Parks and Recreation facilities.,Make life safety improvements including fire alarm systems security surveillance systems at various Parks and Recreation facilities.,,2000.0,1000.0,250.0,250.0,500.0,,,,
2020,,100,PARKS AND RECREATION,Improvements to Existing Facilities - Building & Site,PPR.40.2,,2022,2026,"Roof Replacement, Boilers, HVAC, Electrical Upgrades, Plumbing, Facade Rehabilitation and Interior Improvements","Roof Replacement, Boilers, HVAC, Electrical Upgrades, Plumbing, Facade Rehabilitation and Interior Improvements",,2000.0,,500.0,,500.0,500.0,500.0,validated,
2020,,100,PARKS AND RECREATION,Swimming Pool Improvements,PPR.40.3,,2022,2026,"Make capital improvements to swimming pools, including and system infrastructure","Make capital improvements to swimming pools, including and system infrastructure",,1750.0,,500.0,,500.0,250.0,500.0,,
2020,,100,PARKS AND RECREATION,"Buildings, Courts, Play Areas, Athletic Fields-FY20",PPR.40A,,2021,2021,See description under line item 40.,See description under line item 40.,,2012.0,2012.0,,,,,,,
2020,,100,PARKS AND RECREATION,"Buildings, Courts, Play Areas, Athletic Fields-FY19",PPR.40B,,2021,2021,See description under line item 40.,See description under line item 40.,,618.0,618.0,,,,,,,
2020,,100,PARKS AND RECREATION,"Buildings, Courts, Play Areas, Athletic Fields-FY17",PPR.40D,,2021,2021,See description under line item 40.,See description under line item 40.,,3483.0,3483.0,,,,,,,
2020,,101,PARKS AND RECREATION,"Buildings, Courts, Play Areas, Athletic Fields-FY15",PPR.40F,,2021,2021,See description under line item 40.,See description under line item 40.,,110.0,110.0,,,,,,,
2020,,101,PARKS AND RECREATION,Rebuilding Community Infrastructure,PPR.41.1,,2023,2024,Make improvements to Parks and Recreation facilities the Rebuilding Community Infrastructure Initiative.,Make improvements to Parks and Recreation facilities the Rebuilding Community Infrastructure Initiative.,,21000.0,,,7000.0,14000.0,,,,
2020,,101,PARKS AND RECREATION,Rebuilding Community Infrastructure-FY20,PPR.41A,,2021,2021,See description under line item 41.,See description under line item 41.,,7000.0,7000.0,,,,,,,
2020,,101,PARKS AND RECREATION,Rebuilding Community Infrastructure-FY19,PPR.41B,,2021,2021,See description under line item 41.,See description under line item 41.,,7000.0,7000.0,,,,,,,
2020,,102,PARKS AND RECREATION,Life Safety Site Improvements,PPR.42.1,,2021,2026,"Make life safety improvements including fire alarm systems, security surveillance systems, footways, lighting, fencing various neighborhood parks and facilities.","Make life safety improvements including fire alarm systems, security surveillance systems, footways, lighting, fencing various neighborhood parks and facilities.",,2600.0,350.0,350.0,400.0,500.0,500.0,500.0,,
2020,,102,PARKS AND RECREATION,Play Area,PPR.42.2,,2024,2026,Improve play areas.,Improve play areas.,,1200.0,,,,400.0,400.0,400.0,,
2020,,102,PARKS AND RECREATION,Neighborhood Park Improvements - Citywide,PPR.42.3,,2021,2026,Rehabilitate various parks throughout the City.,Rehabilitate various parks throughout the City.,,59000.0,1500.0,11500.0,11500.0,11500.0,11500.0,11500.0,,
2020,,102,PARKS AND RECREATION,Neighborhood Parks-FY20,PPR.42A,,2021,2021,See description under line item 42.,See description under line item 42.,,3865.0,3865.0,,,,,,,
2020,,103,PARKS AND RECREATION,Neighborhood Parks-FY18,PPR.42C,,2021,2021,See description under line item 42.,See description under line item 42.,,1501.0,1501.0,,,,,,,
2020,,103,PARKS AND RECREATION,Neighborhood Parks-FY15,PPR.42E,,2021,2021,See description under line item 42.,See description under line item 42.,,1570.0,1570.0,,,,,,,
2020,,104,PARKS AND RECREATION,Exterior Improvements,PPR.43.1,,2021,2026,Restore the exterior of historic structures.,Restore the exterior of historic structures.,,1730.0,100.0,100.0,100.0,480.0,550.0,400.0,,
2020,,104,PARKS AND RECREATION,Interior Improvements,PPR.43.2,,2021,2026,"Replace deteriorating structural, HVAC, plumbing and electrical systems.","Replace deteriorating structural, HVAC, plumbing and electrical systems.",,1460.0,100.0,100.0,100.0,560.0,400.0,200.0,,
2020,,104,PARKS AND RECREATION,Park and Street Trees Removal and Planting,PPR.43.3,,2021,2026,Plant trees throughout the city and remove dead and diseased trees.,Plant trees throughout the city and remove dead and diseased trees.,,1500.0,250.0,250.0,250.0,250.0,250.0,250.0,,
2020,,105,PARKS AND RECREATION,"Creek Banks, Terrain, Drainage, Paths, Bridges and",PPR.43.4,,2021,2026,"Stabilize creek banks, embankments, dams, outfalls and tributaries to control water runoff and erosion along waterways and bridge improvements","Stabilize creek banks, embankments, dams, outfalls and tributaries to control water runoff and erosion along waterways and bridge improvements",,5350.0,1000.0,1000.0,1000.0,1350.0,700.0,300.0,,
2020,,105,PARKS AND RECREATION,Improvements to Footways & Roadways,PPR.43.5,,2024,2026,"Improve footways and roadways including installation of guiderails, fencing and gates- Citywide.","Improve footways and roadways including installation of guiderails, fencing and gates- Citywide.",,900.0,,,,300.0,300.0,300.0,,
2020,,105,PARKS AND RECREATION,Schuylkill River Retaining Wall Reconstruction,PPR.43.6,,2024,2026,Improve the retaining wall on the Schuylkill River.,Improve the retaining wall on the Schuylkill River.,,3000.0,,,,1000.0,1000.0,1000.0,,
2020,,105,PARKS AND RECREATION,Horticultural Center - Building and Site Improvements,PPR.43.7,,2024,2025,Replace the roof and make structural upgrades and site improvements including lighting and pathways.,Replace the roof and make structural upgrades and site improvements including lighting and pathways.,,1100.0,,,,150.0,950.0,,,
2020,,106,PARKS AND RECREATION,Natural Lands/Large Manicured Parks-FY18,PPR.43C,,2021,2021,See description under line item 43.,See description under line item 43.,,5338.0,5338.0,,,,,,,
2020,,106,PARKS AND RECREATION,Natural Lands/Large Manicured Parks-FY16,PPR.43D,,2021,2021,See description under line item 43.,See description under line item 43.,,3387.0,3387.0,,,,,,,
2020,,107,PARKS AND RECREATION,Grant Funded Recreation Projects,PPR.44.1,,2021,2026,"Provide appropriation authority for State, Federal and Private Grants and appropriate matching City funds.","Provide appropriation authority for State, Federal and Private Grants and appropriate matching City funds.",,20000.0,3000.0,3500.0,3000.0,3500.0,3500.0,3500.0,,
2020,,107,PARKS AND RECREATION,Benjamin Franklin Parkway,PPR.44.2,,2021,2026,Master Plan for B F Parkway (Logan Circle to Eakins Oval0,Master Plan for B F Parkway (Logan Circle to Eakins Oval0,,6000.0,500.0,500.0,1500.0,1500.0,1500.0,500.0,,
2020,,108,PARKS AND RECREATION,Parks and Recreation Projects-FY18,PPR.44C,,2021,2021,See description under line item 44.,See description under line item 44.,,4600.0,4600.0,,,,,,,
2020,,108,PARKS AND RECREATION,Parks and Recreation Projects-FY16,PPR.44D,,2021,2021,See description under line item 44.,See description under line item 44.,,5626.0,5626.0,,,,,,,
2020,,109,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD1,PPR.45.1,,2021,2026,Renovate existing recreation facilities in the Department and Recreation.,Renovate existing recreation facilities in the Department and Recreation.,,4345.0,395.0,790.0,790.0,790.0,790.0,790.0,,
2020,,109,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD1-FY19,PPR.45B,,2021,2021,See description under line item 45.,See description under line item 45.,,15.0,15.0,,,,,,,
2020,,109,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD1-FY17,PPR.45D,,2021,2021,See description under line item 45.,See description under line item 45.,,110.0,110.0,,,,,,,
2020,,110,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD1-FY15,PPR.45F,,2021,2021,See description under line item 45.,See description under line item 45.,,21.0,21.0,,,,,,,
2020,,110,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD1-FY13,PPR.45H,,2021,2021,See description under line item 45.,See description under line item 45.,,26.0,26.0,,,,,,,
2020,,110,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD1-FY12,PPR.45I,,2021,2021,See description under line item 45.,See description under line item 45.,,108.0,108.0,,,,,,,
2020,,110,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD1-FY11,PPR.45J,,2021,2021,See description under line item 45.,See description under line item 45.,,110.0,110.0,,,,,,,
2020,,111,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD2,PPR.46.1,,2021,2026,Renovate existing recreation facilities in the Department and Recreation.,Renovate existing recreation facilities in the Department and Recreation.,,4345.0,395.0,790.0,790.0,790.0,790.0,790.0,,
2020,,111,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD2-FY20,PPR.46A,,2021,2021,See description under line item 46.,See description under line item 46.,,790.0,790.0,,,,,,,
2020,,111,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD2-FY19,PPR.46B,,2021,2021,See description under line item 46.,See description under line item 46.,,618.0,618.0,,,,,,,
2020,,111,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD2-FY18,PPR.46C,,2021,2021,See description under line item 46.,See description under line item 46.,,312.0,312.0,,,,,,,
2020,,112,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD2-FY16,PPR.46E,,2021,2021,See description under line item 46.,See description under line item 46.,,41.0,41.0,,,,,,,
2020,,112,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD2-FY14,PPR.46G,,2021,2021,See description under line item 46.,See description under line item 46.,,107.0,107.0,,,,,,,
2020,,112,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD2-FY13,PPR.46H,,2021,2021,See description under line item 46.,See description under line item 46.,,250.0,250.0,,,,,,,
2020,,112,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD2-FY12,PPR.46I,,2021,2021,See description under line item 46.,See description under line item 46.,,82.0,82.0,,,,,,,
2020,,113,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD2-FY10,PPR.46K,,2021,2021,See description under line item 46.,See description under line item 46.,,40.0,40.0,,,,,,,
2020,,113,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD2-FY08,PPR.46M,,2021,2021,See description under line item 46.,See description under line item 46.,,263.0,263.0,,,,,,,
2020,,113,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD2-FY07,PPR.46N,,2021,2021,See description under line item 46.,See description under line item 46.,,1.0,1.0,,,,,,,
2020,,113,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD2-FY06,PPR.46O,,2021,2021,See description under line item 46.,See description under line item 46.,,14.0,14.0,,,,,,,
2020,,114,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD2-FY02,PPR.46Q,,2021,2021,See description under line item 46.,See description under line item 46.,,8.0,8.0,,,,,,,
2020,,114,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD3,PPR.47.1,,2021,2026,Renovate existing recreation facilities in the Department and Recreation.,Renovate existing recreation facilities in the Department and Recreation.,,4345.0,395.0,790.0,790.0,790.0,790.0,790.0,validated,
2020,,114,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD3-FY20,PPR.47A,,2021,2021,See description under line item 47.,See description under line item 47.,,790.0,790.0,,,,,,,
2020,,115,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD3-FY18,PPR.47C,,2021,2021,See description under line item 47.,See description under line item 47.,,790.0,790.0,,,,,,,
2020,,115,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD3-FY16,PPR.47E,,2021,2021,See description under line item 47.,See description under line item 47.,,255.0,255.0,,,,,,,
2020,,115,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD3-FY15,PPR.47F,,2021,2021,See description under line item 47.,See description under line item 47.,,478.0,478.0,,,,,,,
2020,,115,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD3-FY14,PPR.47G,,2021,2021,See description under line item 47.,See description under line item 47.,,13.0,13.0,,,,,,,
2020,,116,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD3-FY11,PPR.47I,,2021,2021,See description under line item 47.,See description under line item 47.,,119.0,119.0,,,,,,,
2020,,116,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD3-FY09,PPR.47K,,2021,2021,See description under line item 47.,See description under line item 47.,,40.0,40.0,,,,,,,
2020,,116,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD3-FY08,PPR.47L,,2021,2021,See description under line item 47.,See description under line item 47.,,403.0,403.0,,,,,,,
2020,,116,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD3-FY07,PPR.47M,,2021,2021,See description under line item 47.,See description under line item 47.,,21.0,21.0,,,,,,,
2020,,117,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD3-FY04,PPR.47O,,2021,2021,See description under line item 47.,See description under line item 47.,,18.0,18.0,,,,,,,
2020,,117,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD4,PPR.48.1,,2021,2026,Renovate existing recreation facilities in the Department and Recreation.,Renovate existing recreation facilities in the Department and Recreation.,,4345.0,395.0,790.0,790.0,790.0,790.0,790.0,,
2020,,117,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD4-FY20,PPR.48A,,2021,2021,See description under line item 48.,See description under line item 48.,,790.0,790.0,,,,,,,
2020,,117,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD4-FY19,PPR.48B,,2021,2021,See description under line item 48.,See description under line item 48.,,531.0,531.0,,,,,,,
2020,,118,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD4-FY17,PPR.48D,,2021,2021,See description under line item 48.,See description under line item 48.,,178.0,178.0,,,,,,,
2020,,118,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD4-FY15,PPR.48F,,2021,2021,See description under line item 48.,See description under line item 48.,,130.0,130.0,,,,,,,
2020,,118,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD4-FY14,PPR.48G,,2021,2021,See description under line item 48.,See description under line item 48.,,256.0,256.0,,,,,,,
2020,,118,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD4-FY13,PPR.48H,,2021,2021,See description under line item 48.,See description under line item 48.,,106.0,106.0,,,,,,,
2020,,119,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD4-FY11,PPR.48J,,2021,2021,See description under line item 48.,See description under line item 48.,,79.0,79.0,,,,,,,
2020,,119,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD4-FY09,PPR.48L,,2021,2021,See description under line item 48.,See description under line item 48.,,2.0,2.0,,,,,,,
2020,,119,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD4-FY08,PPR.48M,,2021,2021,See description under line item 48.,See description under line item 48.,,1.0,1.0,,,,,,,
2020,,120,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD5,PPR.49.1,,2021,2026,Renovate existing recreation facilities in the Department and Recreation.,Renovate existing recreation facilities in the Department and Recreation.,,4345.0,395.0,790.0,790.0,790.0,790.0,790.0,,
2020,,120,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD5-FY19,PPR.49B,,2021,2021,See description under line item 49.,See description under line item 49.,,790.0,790.0,,,,,,,
2020,,120,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD5-FY17,PPR.49D,,2021,2021,See description under line item 49.,See description under line item 49.,,790.0,790.0,,,,,,,
2020,,121,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD5-FY15,PPR.49F,,2021,2021,See description under line item 49.,See description under line item 49.,,162.0,162.0,,,,,,,
2020,,121,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD5-FY13,PPR.49H,,2021,2021,See description under line item 49.,See description under line item 49.,,2.0,2.0,,,,,,,
2020,,121,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD5-FY12,PPR.49I,,2021,2021,See description under line item 49.,See description under line item 49.,,359.0,359.0,,,,,,,
2020,,121,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD5-FY11,PPR.49J,,2021,2021,See description under line item 49.,See description under line item 49.,,87.0,87.0,,,,,,,
2020,,122,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD5-FY09,PPR.49L,,2021,2021,See description under line item 49.,See description under line item 49.,,66.0,66.0,,,,,,,
2020,,122,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD5-FY07,PPR.49N,,2021,2021,See description under line item 49.,See description under line item 49.,,126.0,126.0,,,,,,,
2020,,122,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD5-FY06,PPR.49O,,2021,2021,See description under line item 49.,See description under line item 49.,,1.0,1.0,,,,,,,
2020,,122,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD5-FY03,PPR.49P,,2021,2021,See description under line item 49.,See description under line item 49.,,10.0,10.0,,,,,,,
2020,,123,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD5-FY01,PPR.49R,,2021,2021,See description under line item 49.,See description under line item 49.,,36.0,36.0,,,,,,,
2020,,123,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD6,PPR.50.1,,2021,2026,Renovate existing recreation facilities in the Department and Recreation.,Renovate existing recreation facilities in the Department and Recreation.,,4345.0,395.0,790.0,790.0,790.0,790.0,790.0,,
