cip_year,source_page,department,project_name,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2015,year_2016,year_2017,future_cost,project_total,start_year,end_year
2014,21,City Facilities,Central Library - 2nd and 6th Floors Renovation,Library Facilities,06 Bond Program,Citywide,2nd/12,2044064,2009646,34417,0,0,0,0,2044064,,
2014,21,City Facilities,Central Library - 7th Floor Interior Renovation,Library Facilities,06 Bond Program,Citywide,4th/15,258616,76753,181863,0,0,0,0,258616,,
2014,21,City Facilities,Central Library - Main Fire Panel,Major Maintenance - Library,06 Bond Program,Citywide,4th/12,208608,171729,36879,0,0,0,0,208608,,
2014,21,City Facilities,Central Library- 7th Floor Renovation,Library Facilities,06 Bond Program,Citywide,1st/15,2744151,0,2744151,0,0,0,0,2744151,,
2014,22,City Facilities,City Facilities - Major Maintenance,City Facilities,Capital Construction,Citywide,Various,719571,667824,51747,2000000,0,0,0,2719571,2015,2015
2014,22,City Facilities,City Facility Major Maintenance - Various Projects,City Facilities,Capital Construction,Citywide,N/A,3014104,2230271,783833,0,0,0,0,3014104,,
2014,22,City Facilities,City Hall - Electrical System Renovations,Major Maintenance - City Facilities,06 Bond Program,Citywide,4th/15,4959184,363587,4595597,0,340816,0,0,5300000,2016,2016
2014,22,City Facilities,City Hall - Install Automatic Fire Alarm,Major Maintenance - City Facilities,06 Bond Program,Citywide,3rd/15,1900000,1035911,864089,0,0,0,0,1900000,,
2014,22,City Facilities,City Hall - Tank Replacement,Major Maintenance - City Facilities,06 Bond Program,Citywide,4th/13,749000,0,749000,0,0,0,0,749000,,
2014,22,City Facilities,City Hall Data Center - Renovations,Major Maintenance - City Facilities,Certificates of Obligation,Citywide,N/A,5500000,496821,5003179,0,0,0,0,5500000,,
2014,22,City Facilities,Contingency,Police Facilities,06 Bond Program / 98 Bond Program,Citywide,N/A,140517,0,140517,0,0,0,109606,140517,,
2014,22,City Facilities,Emergency Siren System,Emergency Warning Systems,06 Bond Program,Citywide,2nd/09,3359860,3120112,239748,0,0,0,0,3359860,,
2014,22,City Facilities,Fire Maintenance Building 'C' 5000 Dolphin - HVAC Improvements,Major Maintenance - Public Safety,06 Bond Program,Citywide,2nd/15,175000,151083,23917,0,0,0,0,175000,,
2014,22,City Facilities,Fire Museum - Slab Replacement,Major Maintenance - Public Safety,06 Bond Program,Citywide,1st/15,90000,0,90000,0,0,0,0,90000,,
2014,23,City Facilities,Fire Station #05 (N. St. Augustine at Bruton Rd.) - Window Improvements,Major Maintenance - Public Safety,06 Bond Program,Citywide,3rd/15,60000,0,60000,0,0,0,0,60000,,
2014,23,City Facilities,Fire Station #06 (Harwood St. at Park Row Blvd) - Replacement,Fire Protection Facilities,06 Bond Program,Citywide,4th/14,8287293,822897,7464396,0,0,0,0,8287293,,
2014,23,City Facilities,Fire Station #07 (Davenport Rd. at Preston Rd.) - Parking Improvements,Major Maintenance - Public Safety,06 Bond Program,Citywide,3rd/15,65000,0,65000,0,0,0,0,65000,,
2014,23,City Facilities,Fire Station #08 (N. Garrett Ave. at Monarch) - Roof Replacement,Major Maintenance - Public Safety,06 Bond Program,Citywide,4th/14,145806,145806,0,0,0,0,0,145806,,
2014,23,City Facilities,Fire Station #10 (Frankford at Gibbons Dr. ) - Building Expansion,Fire Protection Facilities,06 Bond Program,Citywide,1st/09,4297759,4247810,49949,0,0,0,0,4297759,,
2014,23,City Facilities,Fire Station #11 - Kitchen Remodel,Major Maintenance - Public Safety,06 Bond Program,Citywide,3rd/15,150000,0,150000,0,0,0,0,150000,,
2014,23,City Facilities,Fire Station #16 (Chalk Hill Rd. at Singleton Blvd.) - Roof Replacement,Major Maintenance - Public Safety,06 Bond Program,Citywide,2nd/11,68407,67810,597,0,0,0,0,68407,,
2014,23,City Facilities,Fire Station #27 (Douglas Ave. at NW Hwy.) - Replacement,Fire Protection Facilities,06 Bond Program,Citywide,4th/14,7976716,5956495,2020222,0,0,0,0,7976716,,
2014,23,City Facilities,Fire Station #29 (Shadow Way at Audelia Rd.) -Structural Improvements,Major Maintenance - Public Safety,06 Bond Program,Citywide,3rd/14,53092,4384,48708,0,0,0,0,53092,,
2014,23,City Facilities,Fire Station #3 - Roof Replacement,Roof Replacement,06 Bond Program,Citywide,3rd/15,170000,0,170000,0,0,0,0,170000,,
2014,23,City Facilities,Fire Station #32 (Benning Ave. at Jim Miller Rd.) - Replacement,Fire Protection Facilities,06 Bond Program,Citywide,2nd/14,5568658,4804200,764458,0,0,0,0,5568658,,
2014,23,City Facilities,Fire Station #33 (Illinois Ave. at Vernon) - Replacement,Fire Protection Facilities,03 Bond Program,Citywide,2nd/09,3729521,3618441,111080,0,0,0,0,3729521,,
2014,24,City Facilities,Fire Station #35 ( Walnut Hill Ln. at Mixon) - Replacement,Fire Protection Facilities,03 Bond Program,Citywide,4th/08,4475414,4427240,48174,0,0,0,0,4475414,,
2014,24,City Facilities,Fire Station #36 - Apparatus Bay Extension,Major Maintenance - Public Safety,06 Bond Program,Citywide,3rd/15,60000,0,60000,0,0,0,0,60000,,
2014,24,City Facilities,Fire Station #37 (Greenville Ave. at Blackwell Dr.) - Replacement,Fire Protection Facilities,06 Bond Program,Citywide,3rd/13,7816712,7261446,555266,0,0,0,0,7816712,,
2014,24,City Facilities,Fire Station #4 - Kitchen Roof Area Repair,Roof Replacement,06 Bond Program,Citywide,3rd/15,60000,0,60000,0,0,0,0,60000,,
2014,24,City Facilities,Fire Station #44 (Frank St. at Lagow St.) - Replacement,Fire Protection Facilities,06 Bond Program,Citywide,1st/15,5899884,5064036,835847,0,0,0,0,5899884,,
2014,24,City Facilities,Fire Station #49 (S. Hampton Rd at Challenger) - Window Improvements,Major Maintenance - Public Safety,06 Bond Program,Citywide,3rd/15,50000,0,50000,0,0,0,0,50000,,
2014,24,City Facilities,Fire Station #50 (Keeneland and Walton Walker) - New,Fire Protection Facilities,06 Bond Program,Citywide,3rd/12,6652888,5178448,1474440,0,0,0,0,6652888,,
2014,24,City Facilities,Fire Station (W. Kiest Blvd.) - Site Acquisition for Future Fire Station,Fire Protection Facilities,06 Bond Program,Citywide,N/A,446705,422946,23759,0,0,0,0,446705,,
2014,24,City Facilities,Fire Station Roof Abatement - (Various Locations),Major Maintenance - Public Safety,06 Bond Program,Citywide,4th/13,560000,23259,536741,0,0,0,0,560000,,
2014,24,City Facilities,Fire Stations - Storm Water Modifications (Various Locations),Fire Protection Facilities,06 Bond Program,Citywide,Various,3024313,1359085,1665229,0,0,0,0,3024313,,
2014,24,City Facilities,Forest Green Branch Library - Site Acquistion,Library Facilities,06 Bond Program,Citywide,N/A,2252379,2252378,1,0,0,0,0,2252379,,
2014,"24, 25",City Facilities,Fretz Park Branch Library,Library Facilities,03 Bond Program / 06 Bond Program,Citywide,3rd/14,6532566,537886,5994679,0,0,0,0,6532566,,
2014,25,City Facilities,General Capital Reserve Transfer to Capital Construction,Professional Services and Debt Issuance,General Capital Reserve,Citywide,N/A,7346000,3954000,3392000,5400000,0,0,0,12746000,2015,2015
2014,25,City Facilities,Highland Hills Branch Library - Site Acquisition,Library Facilities,06 Bond Program,Citywide,N/A,214606,214606,0,0,0,0,0,214606,,
2014,25,City Facilities,Highland Hills Branch Library- Construction,Library Facilities,03 Bond Program / 06 Bond Program,Citywide,4th/14,6596514,5556793,1039721,0,0,0,0,6596514,,
2014,25,City Facilities,Highland Hills Branch Library Design,Library Facilities,06 Bond Program / 03 Bond Program,Citywide,N/A,689115,689113,2,0,0,0,0,689115,,
2014,25,City Facilities,Homeless Assistance Facilities,Homeless Assistance Facilities,03 Bond Program / 05 Bond Program (Homeless Facilities),Citywide,2nd/08,24311506,24275305,36201,0,0,0,0,24311506,,
2014,25,City Facilities,Jack Evans DPD Headquarters - Masonry Repairs,Major Maintenance - Public Safety,06 Bond Program,Citywide,3rd/15,230000,0,230000,0,0,0,0,230000,,
2014,25,City Facilities,Jack Evans Headquarters-Parking Garage Drains,Major Maintenance - Public Safety,06 Bond Program,Citywide,3rd/15,75000,0,75000,0,0,0,0,75000,,
2014,25,City Facilities,McCommas Bluff Landfill - Heavy/Welding Shop Roof Replacement,Major Maintenance - City Facilities,06 Bond Program,Citywide,4th/14,327025,212807,114218,0,0,0,0,327025,,
2014,26,City Facilities,Misc. Land Acquisitions,Fire Protection Facilities,98 Bond Program,,N/A,10000,0,10000,0,0,0,0,10000,,
2014,26,City Facilities,Muchert Center Renovations,Administrative and Internal Service Facilities,06 Bond Program,Citywide,1st/15,2281006,0,2281006,1559333,0,0,0,3840339,2015,2015
2014,26,City Facilities,Municipal Courts Building,Municipal Courts Facilities,06 Bond Program,Citywide,2nd/13,11505171,10848345,656826,0,0,0,0,11505171,,
2014,26,City Facilities,Municipal Courts Building - Renovation,Major Maintenance - Public Safety,98 Bond Program,Citywide,N/A,15337000,3050717,12286283,0,0,0,0,15337000,,
2014,26,City Facilities,North Oak Cliff Branch LIbrary - Roof Replacement,Major Maintenance - Library,06 Bond Program,Citywide,1st/14,284480,160510,123970,0,0,0,0,284480,,
2014,26,City Facilities,Oak Cliff Municipal Center - Replace Air Handler,Major Maintenance - City Facilities,06 Bond Program,Citywide,3rd/13,200751,8748,192004,0,0,0,0,200751,,
2014,26,City Facilities,Park Forest Branch Library - Electrical and HVAC Improvements,Major Maintenance - Library,03 Bond Program / 06 Bond Program,Citywide,4th/13,347560,73505,274055,0,0,0,0,347560,,
2014,26,City Facilities,Park Forest Branch Library - Site Acquisition,Library Facilities,06 Bond Program,Citywide,N/A,1328997,1328375,622,0,0,0,0,1328997,,
2014,26,City Facilities,Police Academy - Building Programming,Police Facilities,03 Bond Program,Citywide,N/A,1749670,964495,785175,0,0,0,0,1749670,,
2014,26,City Facilities,Police Academy - Phase I - Site Acquisition,Police Facilities,03 Bond Program,Citywide,N/A,3088545,3071806,16740,0,0,0,0,3088545,,
2014,27,City Facilities,Police Facilities - Emergency Generators,Major Maintenance - Public Safety,06 Bond Program,Citywide,3rd/14,320000,0,320000,0,0,0,0,320000,,
2014,27,City Facilities,Police Headquarters - Garage Structural Repairs and Improvements,Major Maintenance - Public Safety,06 Bond Program,Citywide,4th/13,300000,130775,169225,0,0,0,0,300000,,
2014,27,City Facilities,"Police Property Room - Drug Vault, Ventilation and Security Improvements",Major Maintenance - Public Safety,03 Bond Program / Reimb,Citywide,2nd/10,309758,267253,42505,0,0,0,0,309758,,
2014,27,City Facilities,Police Substation - Central - Design and Renovation,Major Maintenance - Public Safety,06 Bond Program / 03 Bond Program,Citywide,4th/14,1510093,853971,656122,0,0,0,0,1510093,,
2014,27,City Facilities,Police Substation - North Central - Emergency Generator and HVAC Improvements,Major Maintenance - Public Safety,06 Bond Program,Citywide,1st/11,298000,292685,5315,0,0,0,0,298000,,
2014,27,City Facilities,Police Substation - North-Central - Roof Replacement,Major Maintenance - Public Safety,06 Bond Program,Citywide,1st/14,351651,327885,23766,0,0,0,0,351651,,
2014,27,City Facilities,"Police Substation - Northeast - Emergency Generator, Parking Lot Lighting and HVAC Improvements",Major Maintenance - Public Safety,06 Bond Program,Citywide,4th/12,675840,635820,40020,0,0,0,0,675840,,
2014,27,City Facilities,Police Substation - Northeast - Skylight and Roof Replacement,Major Maintenance - Public Safety,06 Bond Program,Citywide,1st/15,230000,0,230000,0,0,0,0,230000,,
2014,27,City Facilities,Police Substation - Northwest - Emergency Generator,Major Maintenance - Public Safety,06 Bond Program,Citywide,3rd/15,124270,0,124270,0,0,0,0,124270,,
2014,28,City Facilities,Police Substation - South-Central - Design,Police Facilities,03 Bond Program,Citywide,N/A,1317048,1274471,42577,0,0,0,0,1317048,,
2014,28,City Facilities,Police Substation - South-Central- Construction,Police Facilities,03 Bond Program,Citywide,4th/07,11915948,11861434,54513,0,0,0,0,11915948,,
2014,28,City Facilities,Police Substation - Southeast - Emergency Generator and HVAC Improvements,Major Maintenance - Public Safety,06 Bond Program,Citywide,3rd/15,338366,0,338366,0,0,0,0,338366,,
2014,28,City Facilities,Police Substation - Southeast - Fuel/Car Wash Roof Replacement,Major Maintenance - Public Safety,06 Bond Program,Citywide,3rd/15,40000,0,40000,0,0,0,0,40000,,
2014,28,City Facilities,Police Substation - Southeast - Roof Replacement,Major Maintenance - Public Safety,06 Bond Program,Citywide,4th/14,229548,229548,0,0,0,0,0,229548,,
2014,28,City Facilities,Police Substation - Southeast - Sallyport Roof Replacement,Major Maintenance - Public Safety,06 Bond Program,Citywide,3rd/15,65000,0,65000,0,0,0,0,65000,,
2014,28,City Facilities,Police Substation - Southwest - Emergency Generator and HVAC Improvements,Major Maintenance - Public Safety,06 Bond Program,Citywide,4th/14,270858,270858,0,0,0,0,0,270858,,
2014,28,City Facilities,Police Substation - Southwest - Roof Replacement,Major Maintenance - Public Safety,06 Bond Program,Citywide,4th/14,289230,289230,0,0,0,0,0,289230,,
2014,28,City Facilities,Police Substation - Southwest - Design and Renovation,Major Maintenance - Public Safety,06 Bond Program / 03 Bond Program,Citywide,4th/14,565955,9828,556127,0,0,0,0,565955,,
2014,28,City Facilities,Polk-Wisdom Branch Library Construction,Library Facilities,06 Bond Program,Citywide,1st/13,4582572,4580827,1745,0,0,0,0,4582572,,
2014,28,City Facilities,Polk-Wisdom Branch Library-Design,Library Facilities,06 Bond Program,Citywide,N/A,546907,546458,449,0,0,0,0,546907,,
2014,29,City Facilities,Preston Royal Branch Library - Replace HVAC,Major Maintenance - Library,06 Bond Program,Citywide,4th/13,258570,184551,74019,0,0,0,0,258570,,
2014,29,City Facilities,Public Art Administration - Animal Control Facilities,Public Art,03 Bond Program,Citywide,Various,35840,29263,6577,0,0,0,0,35840,,
2014,29,City Facilities,Public Art Administration - City Facilities,Public Art,95 Bond Program / 98 Bond Program,Citywide,Various,58890,3609,55281,0,0,0,0,58890,,
2014,29,City Facilities,Public Art Administration - Court Facilities,Public Art,06 Bond Program,Citywide,Various,3039,0,3039,0,0,0,0,3039,,
2014,29,City Facilities,Public Art Administration - Homeless Assistance Facilities,Public Art,05 Bond Program (Homeless Facilities),Citywide,Various,42239,21953,20286,0,0,0,0,42239,,
2014,29,City Facilities,Public Art Administration - Library Facilities,Public Art,03 Bond Program / 06 Bond Program,Citywide,Various,53509,48719,4790,0,0,0,0,53509,,
2014,29,City Facilities,Public Art Administration - Public Safety Facilities,Public Art,06 Bond Program,Citywide,Various,56350,25666,30684,0,0,0,0,56350,,
2014,29,City Facilities,Public Art Project-Homeless Assistance Facility,Public Art,05 Bond Program (Homeless Facilities),Citywide,Various,168955,155000,13955,0,0,0,0,168955,,
2014,29,City Facilities,Public Art Projects - Animal Control Facilities,Public Art,03 Bond Program,Citywide,Various,133831,128480,5351,0,0,0,0,133831,,
2014,29,City Facilities,Public Art Projects - City Facilities,Public Art,98 Bond Program,Citywide,Various,213720,23964,189756,0,0,0,0,213720,,
2014,30,City Facilities,Public Art Projects - Court Facilities,Public Art,06 Bond Program,Citywide,Various,12156,0,12156,0,0,0,0,12156,,
2014,30,City Facilities,Public Art Projects - Fire Station Facilities,Public Art,03 Bond Program,Citywide,Various,130587,128699,1888,0,0,0,0,130587,,
2014,30,City Facilities,Public Art Projects - Library Facilities,Public Art,03 Bond Program / 06 Bond Program,Citywide,Various,420090,296468,123622,0,0,0,0,420090,,
2014,30,City Facilities,Public Art Projects - Police Department Facilities,Public Art,03 Bond Program,Citywide,Various,30989,0,30989,0,0,0,0,30989,,
2014,30,City Facilities,Public Art Projects - Public Safety Facilities,Public Art,06 Bond Program,Citywide,Various,225402,112058,113344,0,0,0,0,225402,,
2014,30,City Facilities,Southeast Service Center - Construction,Major Maintenance - Public Safety,06 Bond Program,Citywide,2/16,10000000,1455059,8544941,0,0,0,0,10000000,,
2014,30,City Facilities,Vickery Meadow Branch Library - Site Acquisition,Library Facilities,06 Bond Program,Citywide,N/A,4282819,4282819,0,0,0,0,0,4282819,,
2014,34,Convention And Event Services,Asbestos Abatement,Convention Center Improvements,Asbestos Abatement,Citywide,N/A,933409,813168,120241,0,0,0,0,933409,,
2014,34,Convention And Event Services,Civic Center Convention Complex,Convention Center Improvements,Capital Construction,Citywide,Various,69275,54360,14914,0,0,0,0,69275,,
2014,34,Convention And Event Services,Civic Center Convention Complex Improvements,Convention Center Improvements,Capital Construction,Citywide,Various,18109976,14827137,3282839,3150000,1000000,0,0,22259976,2015,2016
2014,34,Convention And Event Services,Dallas Convention Center Capital Improvement Program,Convention Center Improvements,Capital Construction,Citywide,Various,24450554,24299111,151442,0,0,0,0,24450554,,
2014,34,Convention And Event Services,DCC Upper Level D,Convention Center Improvements,Capital Construction,Citywide,Various,15907034,15875373,31660,0,0,0,0,15907034,,
2014,34,Convention And Event Services,Energy Saving Project - HVAC and lighting system,Convention Center Improvements,Capital Construction,Citywide,Various,150000,150000,0,0,0,0,0,150000,,
2014,34,Convention And Event Services,Farmers Market Improvements,Farmers Market Improvements,06 Bond Program,Citywide,N/A,6635000,370748,6264252,0,0,0,0,6635000,,
2014,34,Convention And Event Services,Farmers Market Shed No. 2 - Renovations,Farmers Market Improvements,03 Bond Program,Citywide,1st/08,1995200,1955545,39655,0,0,0,0,1995200,,
2014,34,Convention And Event Services,Floor Replacement & Wall Treatments,Convention Center Improvements,Capital Construction,Citywide,Various,3070974,1578537,1492437,0,0,0,0,3070974,,
2014,34,Convention And Event Services,Mechanical Electrical Plumbing (MEP) Project,Convention Center Improvements,Capital Construction,Citywide,Various,3350127,3339380,10747,0,0,0,0,3350127,,
2014,34,Convention And Event Services,Parking Lot Landscaping,Convention Center Improvements,Capital Construction,Citywide,Various,29250,0,29250,0,0,0,0,29250,,
2014,34,Convention And Event Services,Project Contingency,Convention Center Improvements,Capital Construction,Citywide,N/A,11977188,11947693,29495,0,0,0,0,11977188,,
2014,35,Convention And Event Services,Public Art Administration - Farmers Market Improvements,Public Art,03 Bond Program,Citywide,Various,8160,5438,2722,0,0,0,0,8160,,
2014,35,Convention And Event Services,Public Art Administration - Farmers Markets,Public Art,06 Bond Program,Citywide,Various,2158,0,2158,0,0,0,0,2158,,
2014,35,Convention And Event Services,Public Art Projects - Farmers Market,Public Art,06 Bond Program,Citywide,Various,8631,0,8631,0,0,0,0,8631,,
2014,35,Convention And Event Services,Retrofit and Equipment,Convention Center Improvements,Capital Construction,Citywide,Various,17655805,15580805,2075000,0,0,0,0,17655805,,
2014,40,Cultural Facilities,Arts Incubator,Cultural Facilities,03 Bond Program,Citywide,N/A,539401,122476,416925,0,0,0,0,539401,,
2014,40,Cultural Facilities,Asian American Cultural Center,Cultural Facilities,06 Bond Program,Citywide,N/A,266434,266434,0,0,0,0,0,266434,,
2014,40,Cultural Facilities,City Performance Hall,Cultural Facilities,06 Bond Program,Citywide,4th/12,37868233,37746705,121527,0,0,0,0,37868233,,
2014,40,Cultural Facilities,Contingency,Cultural Facilities,06 Bond Program,Citywide,N/A,22720,0,22720,0,0,0,0,22720,,
2014,40,Cultural Facilities,Dallas Black Dance Theater Center,Cultural Facilities,03 Bond Program / Donation,Citywide,1st/09,6047227,5780679,266548,0,0,0,0,6047227,,
2014,40,Cultural Facilities,Dallas Heritage Village (Old City Park) - Visitor Center Infrastructure Improvements,Major Maintenance - Cultural Facilities,06 Bond Program,Citywide,4th/14,173904,159804,14100,0,0,0,0,173904,,
2014,40,Cultural Facilities,Dallas Museum of Art - Repair Paving at Sculpture Garden,Major Maintenance - Cultural Facilities,06 Bond Program,Citywide,4th/15,2000000,219995,1780005,0,0,0,0,2000000,,
2014,40,Cultural Facilities,Dallas Museum of Natural History - Waterproofing,Major Maintenance - Cultural Facilities,06 Bond Program,Citywide,2nd/16,1500000,132120,1367880,0,0,0,0,1500000,,
2014,40,Cultural Facilities,Dallas Museum of Natural History - Replace HVAC,Major Maintenance - Cultural Facilities,06 Bond Program,Citywide,2nd/15,400000,0,400000,0,0,0,0,400000,,
2014,40,Cultural Facilities,Dallas Museum of Natural History - Roof Replacement,Major Maintenance - Cultural Facilities,06 Bond Program,Citywide,1st/15,200000,16200,183800,0,0,0,0,200000,,
2014,40,Cultural Facilities,Dallas Theater Center - Replace HVAC,Major Maintenance - Cultural Facilities,06 Bond Program,Citywide,2nd/16,900000,76000,824000,0,0,0,0,900000,,
2014,41,Cultural Facilities,Dallas Theater Center- Boiler,Cultural Facilities,06 Bond Program,Citywide,4th/12,53327,53327,0,0,0,0,0,53327,,
2014,41,Cultural Facilities,"Hall of State - Renovate building,repair damage and chillers",Major Maintenance - Cultural Facilities,06 Bond Program,Citywide,4th/15,7472656,7472656,0,0,0,0,0,7472656,,
2014,41,Cultural Facilities,Latino Cultural Center,Cultural Facilities,98 Bond Program,Citywide,TBD,500000,488503,11497,0,0,0,0,500000,,
2014,41,Cultural Facilities,Latino Cultural Center - Phase II - Design,Cultural Facilities,06 Bond Program,Citywide,TBD,690728,48049,642679,0,0,0,0,690728,,
2014,41,Cultural Facilities,Latino Cultural Center - Phase II -Black Box Theater,Cultural Facilities,06 Bond Program,Citywide,TBD,1270617,0,1270617,0,0,1269045,0,2539662,2017,2017
2014,41,Cultural Facilities,Latino Cultural Center Phase II (Design),Cultural Facilities,Reimb / 03 Bond Program,Citywide,TBD,747998,492591,255406,0,0,0,0,747998,,
2014,41,Cultural Facilities,Morton H. Meyerson Symphony Center - Extend Existing Stage,Major Maintenance - Cultural Facilities,06 Bond Program,Citywide,N/A,900000,0,900000,0,0,0,0,900000,,
2014,41,Cultural Facilities,Municipal Radio Station Improvements and Equipment,Municipal Radio Improvements,Capital Construction,Citywide,3rd/11,2564657,1898675,665982,0,0,0,0,2564657,,
2014,41,Cultural Facilities,Oak Cliff Arts Incubator/Cultural Center,Cultural Facilities,03 Bond Program,Citywide,3rd/11,637698,611476,26223,0,0,0,0,637698,,
2014,41,Cultural Facilities,Old City Park (Heritage Village),Cultural Facilities,03 Bond Program,Citywide,4th/09,986849,950797,36052,0,0,0,0,986849,,
2014,"41, 42",Cultural Facilities,Public Art Administration - Cultural Arts Facilities,Public Art,03 Bond Program / 06 Bond Program,Citywide,Various,114004,74800,39204,0,0,0,0,114004,,
2014,42,Cultural Facilities,Public Art Administration - Performing Arts Theater,Public Art,03 Bond Program,Citywide,Various,15796,0,15796,0,0,0,0,15796,,
2014,42,Cultural Facilities,Public Art Projects - Cultural Arts Facilities,Public Art,03 Bond Program / 06 Bond Program,Citywide,Various,322100,311586,10514,0,0,0,0,322100,,
2014,42,Cultural Facilities,Public Art Projects - Performing Arts Theater,Public Art,03 Bond Program,Citywide,Various,9514,0,9514,0,0,0,0,9514,,
