cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2026,year_2027,year_2028,year_2029,year_2030,year_2031
2025,Airport Assets,98,Economic Development,Montgomery-Gibbs Executive Airport,AAA00001,2027,2030,Council District: 6; Community Plan: Kearny Mesa,6017117,38836986,"This annual allocation provides for as-needed improvements within the City's Montgomery-Gibbs Executive Airport, which can include, but is not limited to, pavement, drainage, striping, and signage for","This project maintains an airport which promotes the safe use of the runways as required by the FAA, Caltrans (Division of Aeronautics), and in compliance with Federal Americans with Disabilities Act (ADA) regulations. Additionally, the project improves aging infrastructure to better serve tenants in order to continue to generate revenue and be financially self-sustaining.",0,0,20051673,6096213,4271982,2400000,0
2025,Landfills,102,Environmental Services,Landfill Improvements,AFA00001,2026,2028,Council District: Citywide; Community Plan: Citywide,19492033,44336576,"This annual allocation provides for improvements to existing sanitary landfills to comply with operating permits and regulatory requirements. Such improvements may include fencing, access roads, drains, small structures, and environmental protection projects. This project also provides for improvements to existing landfill gas systems, including gas migration and groundwater monitoring networks at all landfills managed by the City. Improvements include upgrades to existing or additional facilities as deemed necessary by SB1383, as well as engineering reports and/or design plans and specifications necessary to mitigate landfill gas and groundwater issues or to modify monitoring programs.",,0,4832900,15461642,4550000,0,0,0
2025,Landfills,103,Environmental Services,Miramar Landfill Facility Improvements,L17000,,,Council District: Non-City; Community Plan: Non-City,86699999,86700000,This project provides for the construction of infrastructure improvements at the Miramar Landfill. Phase I will provide for the development of a Resource Recovery Facility (RRF) to increase waste diversion from self-haul customers. Phase II will provide for the construction of the Organic Processing Facility project as required to comply with conditions of a State-mandated Waste Discharge Requirement for Composting Operations. Phase III will provide for surface improvements to haul roads. Phase IV will provide for the acquisition of landfill gas collection and processing infrastructure currently in place as part of a transfer of gas rights. Phase V will provide for a backup power system for landfill gas collection and processing infrastructure. Phase VI will provide for the replacement of modular restroom and locker trailers that have exceeded their service life. Phase VII will provide for replacement of modular office trailers that have exceeded their service life. The total project cost includes all identified phases of the project.,"The Environmental Services Department (ESD) is responsible for managing operations, maintenance and regulatory compliance of the West Miramar Landfill. This CIP will allow for the most efficient execution of future facility improvement projects and helps to implement the City’s Climate Action Plan.",0,0,0,0,0,0,0
2025,Landfills,104,Environmental Services,Miramar Landfill Storm Water Improvements,L18002,,,Council District: Non-City; Community Plan: Non-City,9758610,9758610,"The project provides for the construction of stormwater infrastructure improvements at the Miramar Landfill to maintain regulatory compliance with the Storm Water Industrial General Permit. The project will be implemented in three phases: Phase I includes paving of haul roads, drainage improvements in the Greenery, stabilization of roadway shoulders and drainage channels, and hydroseeding of inactive fill areas; Phase II includes stabilization and/or hydroseeding of secondary roads, sediment traps, storm drain improvements, and basin expansion; Phase III includes improvements to existing basins and development of new basins where feasible. The total project cost includes all identified phases of the project.",The stormwater basins and associated Best Management Practice (BMP) engineered structures at the Miramar Landfill must be properly designed and constructed to ensure compliance with National Pollutant Discharge Elimination System (NPDES) requirements and to avoid regulatory violations.,0,0,0,0,0,0,0
2025,Bldg - Pub Safety - Lifeguard Stations,110,Fire-Rescue,BSU Lifeguard Locker Room Repl,S25000,,,Council District: 2; Community Plan: Mission Bay Park,499999,500000,This project provides for the replacement of a prefabricated modular building for Boasting Safety Unit (BSU) Lifeguard Locker Room at 2581 Quivira Court. This will replace the existing prefabricated trailer which is in poor condition and will have two bathrooms and two locker rooms.,The existing trailer is in poor condition and requires replacement.,0,0,0,0,0,0,0
2025,Bldg - Pub Safety - Fire Fac / Struct,111,Fire-Rescue,Fairmount Avenue Fire Station,S14018,,,Council District: 4; Community Plan: Mid-City: City Heights,3727794,28000001,"This project provides for the design and construction of a new permanent fire station of approximately 22,400 square feet. The project will also include the purchase of a new EV fire engine apparatus. The facility will accommodate ten fire personnel and will include an apparatus bay, dorm rooms, kitchen, watch room, ready room, and station alerting system. The new fire station will comply with Fire’s current station design and construction standards and specifications.",This project will provide for a fire station to meet emergency response times for the community. This project was included in the Citygate Report.,24272206,0,0,0,0,0,0
2025,Bldg - Pub Safety - Fire Fac / Struct,112,Fire-Rescue,Fire Station No. 48 - Black Mountain Ranch,S15015,,,Council District: 5; Community Plan: Black Mountain Ranch,32999999,33000000,"This project provides for the land acquisition, design and construction of a new permanent fire station of approximately 11,500 square feet. The facility will accommodate ten crewmembers and will include an apparatus bay, dorm rooms, kitchen, watch room, ready room, station alerting system, and training classroom/multi-purpose room. This project will also include the cost for the purchase of one EV fire engine. The new station will be located at Carmel Valley Road and Winecreek Road in the Black Mountain Ranch Community. The new fire station will comply with Fire’s current station design and construction standards and specifications.",This project will provide for the needed fire station to meet the emergency response times of the community. Refer to Citygate Associates Consultant Report.,0,0,0,0,0,0,0
2025,Bldg - Pub Safety - Fire Fac / Struct,113,Fire-Rescue,Fire Station No. 49 - Otay Mesa,S00784,2027,2028,Council District: 8; Community Plan: Otay Mesa - Nestor; Otay Mesa,5336413,36000118,"This project provides for an approximately 13,000 square foot double- house fire station to serve the Otay Mesa and Otay Mesa/Nestor Communities. The fire station will be located across the intersection of Ocean View Hills Parkway and Sea Fire Point and will serve the community in addition to Fire Station 6 located at 693 Twining Avenue. The fire station will accommodate 3 apparatus bays and will also have a training room and outside training area. This project will also include the cost for the purchase of one EV fire engine, one EV fire truck, and one Battalion Chief vehicle. The new fire station will comply with Fire’s current station design & construction standards & specifications.",A second fire station is needed to serve the Otay Mesa and neighboring communities and it will ensure consistency with the recommendations in the Citygate Report.,0,0,29300000,1363705,0,0,0
2025,Bldg - Pub Safety - Fire Fac / Struct,114,Fire-Rescue,Fire Station No. 51 - Skyline Hills,S14017,,,Council District: 4; Community Plan: Skyline - Paradise Hills,1950000,31255000,"This project provides for the design and construction of a new permanent station to be built at 7180 Skyline Drive to better serve the growing community of Skyline/Paradise Hills. During the design, the size of the station increased from approximately 10,700 square feet to 13,000 square feet to meet identified operational needs.","An additional fire station is needed in this area to meet response time guidelines in this growing community, as recommended in the Citygate Report.",29305000,0,0,0,0,0,0
2025,Bldg - Pub Safety - Fire Fac / Struct,115,Fire-Rescue,Fire Station No. 54 - Paradise Hills,S00785,,,Council District: 4; Community Plan: Skyline - Paradise Hills,83653,30000000,"This project provides for the design and construction of a new 12,500 square foot fire station in the Paradise Hills area to serve the Paradise Hills/Skyline area as well as the purchase of an EV fire engine apparatus. The new station will accommodate 10 fire personnel, include 3 apparatus bays, dorms, kitchen, watch room, ready room, station alerting, and all essential station infrastructure. The site for this project has not been identified. The new fire station will comply with Fire’s current station design and construction standards & specifications.",This station is needed to serve the Paradise Hills/Skyline community and will ensure consistency with the recommendations in the Citygate Report.,29916347,0,0,0,0,0,0
2025,Bldg - Pub Safety - Fire Fac / Struct,116,Fire-Rescue,Fire-Rescue Air Ops Facility - PH II,S18007,,,Council District: 7; Community Plan: Kearny Mesa,4767797,23150244,"This project provides for the design & construction of a permanent Fire-Rescue Air Operations Facility station at the City's Montgomery-Gibbs Executive Airport. This project will include two hangars and parking spaces for five helicopters, an additional helipad, parking and shelter for a single Heli tender, and three fueling tender vehicles. Due to impacts of existing vernal pools, the project will provide off-site mitigation in Otay Mesa in conjunction with the La Media Road Improvement project. This project will also provide a hangar support area that includes space for maintenance offices, overhaul, avionics, and storage rooms.",SDFD Air Ops currently does not have any hangar space to house or perform maintenance on aircraft which is required by the helicopter financing agreement. The proposed hangars will mitigate equipment corrosion from the elements and increase both the safety & lifespan of the aircraft. This project will provide a much-needed permanent solution for the Fire-Rescue Air Operations Facility to meet their air rescue operational requirements.,18382447,0,0,0,0,0,0
2025,Bldg - Pub Safety - Lifeguard Stations,117,Fire-Rescue,Mission Beach Lifeguard Station,L25001,2026,2026,Council District: 2; Community Plan: Mission Beach,1000000,3000000,"This project provides a phased approach to replacing the Mission Beach Lifeguard Station, located at 3141 Ocean Front Walk. Phase 1 provides for emergency action to conduct a structural assessment, evaluate repair options, and implement repairs for the lifeguard station to allow time to plan for replacing the station. Phase 2 provides for temporary facilities to provide necessary public services prior to and during construction of a permanent replacement for the existing lifeguard station. Phase 3 will provide for the design and construction of a new lifeguard station, including demolition of existing facilities.","The existing lifeguard station is in very poor condition, is nearing the end of its useful life, and has not kept pace with the growing demands in the Mission Beach area.",0,2000000,0,0,0,0,0
2025,Bldg - Pub Safety - Lifeguard Stations,118,Fire-Rescue,North Pacific Beach Lifeguard Station,S10119,,,Council District: 2; Community Plan: Pacific Beach,944820,13149999,"This project provides for the North Pacific Beach Lifeguard Station located at the foot of Law Street, which will be a year-round facility replacing the current station. The structure will include an observation tower, first aid room, reception area, kitchen, locker room/restroom areas, and a rescue vehicles facility.",North Pacific Beach has become a highly frequented beach over the years and new facilities will benefit both the public and the employees. Lifeguards are currently operating from a seasonal tower structure supported by a container-type of facility where medical aids and other daily activities like food preparation take place. This can create health issues for both the public and the employees.,12205178,0,0,0,0,0,0
2025,Bldg - Pub Safety - Fire Fac / Struct,119,Fire-Rescue,Torrey Pines Fire Station,S19003,,,Council District: 1; Community Plan: La Jolla,24255999,24256000,"This project provides for the design and construction of a new permanent 3- bay fire station of approximately 14,664 square feet. The facility will accommodate a crew of nine to eleven fire personnel, and onsite surface parking for Fire-Rescue personnel. In addition, the offsite improvements include but are not limited to site grading, utility, and street/traffic improvements within the public right-of-way along Torrey Pines Road to allow for emergency response apparatus egress and ingress. This facility will allow for an EV fire engine including electric vehicle charging stations.",This project will provide for the permanent fire station and the associated infrastructure necessary to meet the Fire-Rescue Department’s current operational requirements.,0,0,0,0,0,0,0
2025,Bldg - Other City Facility / Structures,126,General Services,City Facilities Improvements,ABT00001,2026,2026,Council District: Citywide; Community Plan: Citywide,35784612,138166455,"This annual allocation provides for capital improvements at City facilities. Potential improvements include improvements to roofs, heating, ventilation, air- conditioning, security upgrades, generator and gear panels transformers replacements, and building repairs.",Several City-owned facilities are in need of repair or major improvements. High-priority repairs and City improvements will be completed with this allocation. Funding for this annual allocation will ensure City facilities remain safe and operable.,100981842,1400000,0,0,0,0,0
2025,Bldg - Other City Facility / Structures,127,General Services,Citywide Energy Improvements,ABT00003,2027,2030,Council District: Citywide; Community Plan: Citywide,8171785,12170941,"This annual allocation will provide for energy efficiency improvements in City facilities. Projects typically address lighting, air conditioning, chiller, pumping and fan systems, invertors, and City-owned solar systems. Newer, more efficient technologies greatly reduce energy consumption.","Energy efficiency improvements repay capital costs in one to nine years, depending upon the project. The energy savings continue each year thereafter. Energy audits are performed in a variety of City-owned facilities to identify opportunities for energy savings.",0,0,1095636,1508009,902287,493223,0
2025,Bldg - Other City Facility / Structures,128,General Services,Fleet Operations Facilities,L14002,,,Council District: Citywide; Community Plan: Citywide,3407558,11731711,"This project will provide needed improvements within the City's Fleet Operations repair facilities. Phase 1 of this project provides for the electrical improvements at the Miramar Place Fleet Services. Phase 2 of this project provides for the electrical improvements at the Rose Canyon Fleet Services. Phase 3 of this project provides for the replacement of pump systems, sprayers, brushes, buildings/awnings, surrounding structures, etc. for three large car washes located at Chollas Operations Yard, 20th & B St. and at Rose Canyon. Phase 4 of this project provides for the replacement of two existing non-operational cranes with a runway system each with a 33-foot span and a capacity of 2- tons located within the Fleet Repair Facilities at the Chollas Operations Yard. Phase 5 of this project provides for the replacement of the Chollas Operations Yard paint booth that was built in the 1960's. Phase 6 of this project provides for the replacement or rehabilitation of nine existing small car washes located at the Police substations. The total project cost includes all identified phases of the project.",This project is necessary to properly equip the existing City's Fleet repair facilities to support the car and truck washes at 20th and B St. and the Chollas Operations Yard which are non-functional and in need of replacement. The other car and truck washes require a variety of repairs and upgrades. Washing City vehicles is a storm water compliance requirement to keep debris from falling in the roadway and the repairs and replacements are necessary to remain in compliance with storm water regulations. Chollas Operations Yard crane replacement and related improvements are needed to assist Fleet staff to safely and efficiently complete necessary repairs.,8324152,0,0,0,0,0,0
2025,Bldg - Operations Facility / Structures,129,General Services,Kearny Mesa Facility Improvements,S20009,,,Council District: 6; Community Plan: Kearny Mesa,16121685,16121685,"This project will include tenant improvements to the fire vehicle repair facility located at 8050 Othello Avenue, which will be completed by the lessor with input from the City. The centrally located Kearny Mesa Repair Facility will serve as the primary facility for the repair and maintenance of the City's heavy-duty fire apparatus, as well as a storage facility for the Fire-Rescue Department reserve fleet.","In April 2017, the City entered into a 10-year lease of the facility on Othello Avenue which was intended to serve as a new maintenance and repair facility for heavy-duty fire apparatus. This was in response to findings by CST Fleet Services, a fleet consultant hired by the City, that separate shop space would increase maintenance efficiency for the City's 100+ heavy-duty fire apparatus, rather than sharing space with the refuse packers at the Miramar facility. The City completed additional lease negotiations in September 2019 and has secured rights to the facility for up to 30 years (15 years with three 5-year renewal options) along with right of first refusal to purchase the facility, if owner desires to sell.",0,0,0,0,0,0,0
2025,Bldg - Operations Facility / Structures,134,Homelessness Strategies and Solutions,Citywide Homeless Facilities,L24002,,,Council District: 2 9; Community Plan: Peninsula; Midway - Pacific Highway,5129999,5130000,"This project provides design and construction of improvements, new infrastructure, and buildings city-wide to provide additional shelter options for unhoused residents. Phase 1 is planned to be sited at the H Barracks site located within the San Diego Police and Fire Training Center at 4285 Spruance Rd, San Diego, CA 92101. The project constructs site improvements to enable infrastructure for electric and site lighting to support ancillary services to be an operational safe-parking site. Phase 2 is planned to include fire protection upgrades and site improvements at 3220 Sports Arena Boulevard, San Diego, CA 92110. Phase 3 includes improvements to the existing parking lot located at the Northwest quadrant of Mission Village Drive and Friars Road. The total project cost includes all identified phases of the project.",The projects are necessary to implement the City’s Comprehensive Shelter Strategy to achieve shelter outcomes aligned with Community Action Plan on Homelessness.,0,0,0,0,0,0,0
2025,Bldg - Other City Facility / Structures,135,Homelessness Strategies and Solutions,Rose Canyon Safe Parking,S23014,2026,2026,Council District: 2; Community Plan: Clairemont Mesa,1030542,763072,"This project includes safe parking improvements to 3775 Morena Blvd. including: installation of a new sewer main, manholes, water & sewer connections, electric panels, grinding and overlay of the parking lot, and an electric gate.",The County provided capital to establish an overnight safe parking/camper shelter for homeless families.,0,-267471,0,0,0,0,0
2025,Bldg - Libraries,139,Library,City Hts Library Performance Annex Imp,S23013,2026,2026,Council District: 9; Community Plan: Mid-City: City Heights,5615955,6514956,"This project will provide infrastructure repair of essential building systems to create a more environmentally and financially sustainable facility, addressing necessary replacement of the existing HVAC system, energy management systems, inclusive access points, structure foundation, and repair of nonfunctioning essential building components. Additionally, a second floor will be added to the Performance Annex, which will include rehearsal space and staff office space. The existing first floor will be expanded to include box office, staff office space, storage space.","Built in 1998, the City Heights/Weingart Branch Library’s Performance Annex is the only publicly accessible black box theatre and amphitheater in the Mid-City area and is also the only black box venue and theater that the City of San Diego owns and operates. The existing facility does not have adequate space for programming and also lacks ADA amenities.",0,899000,0,0,0,0,0
2025,Bldg - Libraries,140,Library,Linda Vista Library Patio Improv,S24007,,,Council District: 7; Community Plan: Linda Vista,1150000,1150000,"This project provides for improvements to the Outdoor Early Learning Patio at the existing Linda Vista Branch Library. The improvements entail adding a meeting and crafts space; seating for friends, families and readers' and space for nature-based play and learning. Specifically, a new exit gate, concrete patio, concrete band, stucco wall, concrete steppers, decomposed granite paving, iron fence, sidewalk, shade canopies, concrete tabletop, lintel, steel edging and irrigation drainage pipes will be added to the existing patio. In addition, an existing wall will be demolished to make way for the improvements.","The existing Linda Vista Branch Library was built in 1942 and was expanded in 1951 and again in 1987, to its current size of approximately 10,000 square feet. The current library is the busiest in the City of San Diego for youth summer reading programs and “Do Your Homework at the Library” programs and as a result, has reached operational capacity and is unable to accommodate the needs of the growing community.",0,0,0,0,0,0,0
2025,Bldg - Libraries,141,Library,Oak Park Library,S22011,2026,2026,Council District: 4; Community Plan: Mid-City: Eastern Area,22246194,37285000,"This project provides for the design and construction of a new library of approximately 20,000 square feet and a new book sorting facility of approximately 10,000 square feet. The library building will consist of entry/community services, technology lab, reader service area, informal reading/special feature area, reference area, multipurpose room, community room, adult/young adult area, children’s area, and staff support areas. The facility will also require a parking lot as well as building entrance and path of travel from nearby school and park areas. This project was converted from P20004 in Fiscal Year 2022.","The existing Oak Park Library is only 5,200 square feet and is insufficient to meet the needs of the growing community. The existing library is too small to provide adequate programming and informational services to the library system and the region, and could not support the technological and programmatic needs of the future. The proposed project will utilize a Community Based Competitive Design (CBCD) delivery method to reach the ultimate goal of expanding the Oak Park Branch Library to a new 20,000 square foot facility. Under the CBCD method, teams of designers and contractors will compete for public votes on their unique designs of the library. Designs will be based on community input and desires, including exterior looks and interior features and amenities.",46596,14992209,0,0,0,0,0
2025,Bldg - Libraries,142,Library,Ocean Beach Branch Library,S20015,2026,2026,Council District: 2; Community Plan: Ocean Beach,9741487,12751488,"The new extension will create space for an expanded book collection area, a community meeting room, study room, office space, makers space for computers/arts & crafts and a teen room, storage rooms, outdoor gathering area and two restrooms.",This project provides for the expansion of the Ocean Beach Library using the current site and adjacent property to serve the Ocean Beach community. This project is part of the 21st Century Library System/Library Department Facility Improvements Program.,0,3010000,0,0,0,0,0
2025,Bldg - Libraries,143,Library,Old Logan Heights Library Renovation,S22010,,,Council District: 8; Community Plan: Southeastern San Diego,6341520,6341521,"This project consists of renovation and rehabilitation of the Old Logan Heights Library Building. The future use of this building will be determined at a later date, under a different project. The building is located at 811 South 28th Street, San Diego, CA within District 8.","The Old Logan Heights Library Building will be rehabilitated to become a new and safe community space for the residents of Logan Heights. Currently, the historic building is in a dilapidated state, with broken windows, damaged doors, lead pipes, a broken HVAC system and a leaky roof. The structure is also non-ADA compliant. Direction on the improvements to be made will ultimately depend on the findings of the site assessment, as well as available funding and public input from Logan Heights residents about the future use of the facility.",0,0,0,0,0,0,0
2025,Bldg - Libraries,144,Library,Pacific Highlands Ranch Branch Library,S14023,,,Council District: 1; Community Plan: Priority Category: Low,28464177,28464178,This project provides for a new branch library facility on a 1.5-acre site in Pacific Highlands Ranch to serve the entire North City Future Urbanizing Area (NCFUA).,This project will provide branch library service to the NCFUA for future development and population.,0,0,0,0,0,0,0
2025,Bldg - Libraries,145,Library,San Carlos Branch Library,S00800,,,Council District: 7; Community Plan: Navajo,9076111,47501500,"This project provides for the acquisition of a lot adjoining the existing branch library located at 7265 Jackson Drive and building a new 25,000 square-foot library. This project is part of the 21st Century Library System/Library Department Facility Improvements Program. The new building will serve as the district's flagship library.","The existing library does not have adequate programming or community meeting space. It does not have a dedicated children’s or teen area, adequate parking, or necessary infrastructure for technology upgrades and improvements.",38425388,0,0,0,0,0,0
2025,Bldg - Libraries,146,Library,Scripps Miramar Ranch Library,S00811,2026,2026,Council District: 5; Community Plan: Scripps Miramar Ranch,10573055,11103056,This project provides for an expansion of the Scripps Miramar Ranch Branch Library parking lot located at 10301 Scripps Lake Drive. This project is part of the 21st Century Library System/Library Department Facility Improvements Program.,"The current facility is fully occupied, and the current parking lot does not have the capacity to serve the needs of the community.",0,530000,0,0,0,0,0
2025,Parks - Miscellaneous Parks,157,Parks & Recreation,14th Street Greenway Block #2,S24012,,,Council District: 3; Community Plan: Centre City - East Village,3400000,3400000,"This project involves the 14th Street block between Market Street and Island Avenue where a portion of the right-of-way is being transformed from a typical sidewalk to an active and welcoming greenway, incorporating landscaping, cube seats, a game table, a swing bench, quotes etched into the sidewalk, and implementing stormwater and ADA accessibility requirements. Project design and construction will be managed by Civic SD. Civic SD completed design and permitting outside of the project at a cost of $230,000.",Continuation of the 14th Street Greenway connecting two downtown parks through the creation of an active pedestrian streetscape as identified in the Downtown Community Plan.,0,0,0,0,0,0,0
2025,Bldg - Other City Facility / Structures,158,Parks & Recreation,Balboa Park Botanical Bldg Improvments,S20005,,,Council District: 3; Community Plan: Balboa Park,26435999,26436000,"This project provides for the enhancement and restoration of the Balboa Park Botanical Building. Improvements include: the restoration of the window arcades, fabrication and installation of the arched store front and doors, restoration of the cupola, lattice work, structural repairs and upgrades, addition of a storage and maintenance area, hardscape and landscape improvements, lighting and electrical upgrades, and accessibility enhancements.",The project is needed to bring the building into compliance with current building standards.,0,0,0,0,0,0,0
2025,Parks - Developed Regional Park,159,Parks & Recreation,Balboa Park Comfort Station Improvements,L25000,,,Council District: 3; Community Plan: Balboa Park,6715989,6715989,"This project provides for comfort station improvements at locations throughout Balboa Park. The expected site-specific project phases include improvements to the following comfort station locations: Phase 1 - Spanish Village, Phase 2 - Organ Pavilion, and Phase 3 - Morley Field. Spanish Village Men’s Restroom will include renovations to the existing restroom to include new fixtures and finishes. Organ Pavilion Comfort Station will include renovations to existing restrooms and include converting slot drains to area drains and new fixtures and finishes. Morley Field Restrooms will include the demolition of existing comfort station and installation of new comfort station facility. This project was converted from B20117 (Balboa Park Comfort Stations Improvements) in Fiscal Year 2025.",,0,0,0,0,0,0,0
2025,Golf Courses,160,Parks & Recreation,Balboa Park Golf Course,AEA00002,,,Council District: 3; Community Plan: University; Centre City; Mission Bay Park,6399999,6400000,"This annual allocation provides for replacement of minor capital assets on an as-needed basis at the City's Municipal Golf Course - Balboa Park, which may include minor replacements of golf course building structures, fairway, and green systems.",This annual allocation will provide for a capital assets cost-avoidance program allowing for timely replacement of unanticipated failure of golf capital assets.,0,0,0,0,0,0,0
2025,Parks - Community,161,Parks & Recreation,Beyer Park Development,S00752,,,Council District: 8; Community Plan: Otay Mesa; San Ysidro,22833939,22833940,"This project provides for the design and construction of approximately 8 acres of development providing four useable park acres and 14 acres of habitat restoration, out of approximately 43 total acres of undeveloped land, for a community and neighborhood park on Beyer Boulevard. Beyer Park will be constructed in two phases. Phase I consists of the design of all amenities. Phase I also includes the construction of the children’s play area, picnic area, basketball court, fitness equipment, skate park, on-site parking walkways, pedestrian lighting, Right of Way improvements, utilities, public art, habitat restoration, and landscaping improvements. Phase II will be completed under S23008 - Beyer Park Development Phase II.",This project provides population-based park acreage in accordance with the City's General Plan standards to accommodate the park and recreational needs of the residents within the Otay Mesa and San Ysidro Communities.,0,0,0,0,0,0,0
2025,Parks - Community,163,Parks & Recreation,Beyer Park Development Phase II,S23008,,,Council District: 8; Community Plan: Otay Mesa; San Ysidro,13774408,17987999,"This project provides for Phase II construction to Beyer Community Park. Amenities include a pedestrian walkway, dog park, comfort station, parking lot, and athletic fields.",This project provides population-based park acreage in accordance with the City's General Plan standards to accommodate the park and recreational needs of the residents within the Otay Mesa and San Ysidro Communities.,4213591,0,0,0,0,0,0
2025,Parks - Developed Regional Park,164,Parks & Recreation,Billie Jean King Tennis Center Improve,RD22005,,,Council District: 2; Community Plan: Mission Bay Park,2500000,2500000,This project provides for the design and construction of improvements to the Billie Jean King tennis courts at the Barnes Tennis Center.,This project is needed to improve the tennis courts as operated under a lease.,0,0,0,0,0,0,0
